show_id,type,title,country,date_added,release_year,rating,description,genre1,genre2,genre3,duration_numeric
s3518,Movie,The Crystal Calls Making the Dark Crystal: Age of Resistance,United States,14-09-2019,2019,TV-PG,"Go behind the scenes with stars, puppeteers and creators as they bring Jim Henson's magical world of Thra back to life in a sweeping fantasy series.",Documentaries, International Movies, Music & Musicals,83
s3519,Movie,"Hello, Privilege. It's Me, Chelsea",United States,13-09-2019,2019,TV-MA,"In this documentary, Chelsea Handler explores how white privilege impacts American culture – and the ways it’s benefited her own life and career.",Documentaries, International Movies, Music & Musicals,65
s3520,TV Show,Kabaneri of the Iron Fortress: The Battle of Unato,Japan,13-09-2019,2019,TV-MA,"Ikoma and the Iron Fortress take their fight to the battlegrounds of Unato, joining the alliance to reclaim the region from the kabane horde.",Anime Series, International TV Shows, TV Horror,750
s3521,Movie,Locked on You,Turkey,13-09-2019,2018,TV-14,"When his chatty nature lands him in trouble, an unlucky meatball seller flees Istanbul and finds a new life on a beautiful island.",Comedies, International Movies, TV Horror,105
s3522,TV Show,Marianne,France,13-09-2019,2019,TV-MA,"Lured back to her hometown, a famous horror writer discovers that the evil spirit who plagues her dreams is now wreaking havoc in the real world.",International TV Shows, TV Dramas, TV Horror,750
s3523,Movie,Shanghai Fortress,China,13-09-2019,2019,TV-14,A young man falls for a heroic general and soon follows her footsteps as humans defend Earth against extraterrestrials seeking a precious energy source.,Dramas, International Movies, Romantic Movies,107
s3524,Movie,Tall Girl,United States,13-09-2019,2019,TV-PG,"After years of slouching through life, 6-foot-1 teen Jodi resolves to conquer her insecurities and gets caught up in a high school love triangle.",Children & Family Movies, Comedies, Romantic Movies,103
s3525,TV Show,Top Boy,United States,13-09-2019,2019,TV-MA,"Two seasoned drug dealers return to the gritty streets of London, but their pursuit of money and power is threatened by a young and ruthless hustler.",British TV Shows, Crime TV Shows, International TV Shows,750
s3526,TV Show,Unbelievable,United States,13-09-2019,2019,TV-MA,"After a young woman is accused of lying about a rape, two female detectives investigate a spate of eerily similar attacks. Inspired by true events.",Crime TV Shows, TV Dramas, International TV Shows,750
s3527,TV Show,The I-Land,United States,12/9/2019,2019,TV-MA,"Wiped clean of memories and thrown together, a group of strangers fight to survive harsh realities – and the island that traps them.",TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy,750
s3528,TV Show,"The Mind, Explained",United States,12/9/2019,2019,TV-14,"Ever wonder what's happening inside your head? From dreaming to anxiety disorders, discover how your brain works with this illuminating series.",Docuseries, Science & Nature TV, TV Sci-Fi & Fantasy,750
s3529,Movie,Bill Burr: Paper Tiger,"United States, United Kingdom",10/9/2019,2019,TV-MA,"Bill Burr unloads on outrage culture, male feminism, cultural appropriation, robot sex and more in a blistering stand-up special shot in London.",Stand-Up Comedy, Science & Nature TV, TV Sci-Fi & Fantasy,67
s3530,Movie,Evelyn,United Kingdom,10/9/2019,2019,TV-MA,"Haunted by the suicide of a brother, a director and his kin walk across the U.K. in an emotionally trying, visually sublime journey toward healing.",Documentaries, International Movies, TV Sci-Fi & Fantasy,96
s3531,Movie,Article 15,India,6/9/2019,2019,TV-MA,The grim realities of caste discrimination come to light as an entitled but upright city cop ventures into India’s heartland to investigate a murder.,Dramas, International Movies, Thrillers,125
s3532,Movie,Care of Kancharapalem,India,6/9/2019,2018,TV-MA,"From a schoolboy’s crush to a middle-aged bachelor’s office romance, four love stories spanning age, religion and status unfold in a small Indian town.",Comedies, Dramas, Independent Movies,142
s3533,Movie,Ee Nagaraniki Emaindi,India,6/9/2019,2018,TV-14,"In Goa and in desperate need of cash, four childhood friends get another shot at making their long-abandoned dreams of becoming filmmakers come true.",Comedies, Independent Movies, International Movies,133
s3534,Movie,Kill Me If You Dare,Turkey,6/9/2019,2019,TV-14,"Bogged down with money problems, a couple grows cautious of each other but hit the lottery and decide to stay together – till death do they part.",Comedies, International Movies, Romantic Movies,100
s3535,TV Show,The Spy,France,6/9/2019,2019,TV-MA,"In the 1960s, Israeli clerk-turned-secret agent Eli Cohen goes deep undercover inside Syria on a perilous, years-long mission to spy for Mossad.",International TV Shows, TV Dramas, TV Thrillers,750
s3536,Movie,American Factory: A Conversation with the Obamas,United States,5/9/2019,2019,TV-G,Barack and Michelle Obama talk with directors Steven Bognar and Julia Reichert about the documentary and the importance of storytelling.,Documentaries, TV Dramas, TV Thrillers,10
s3537,Movie,Saawan,Pakistan,4/9/2019,2016,TV-14,"Outcast from society and left to die in the wilderness, a young boy with polio embarks on a journey to connect with his mother. Based on a true story.",Dramas, Independent Movies, International Movies,128
s3538,Movie,Watchman,India,4/9/2019,2019,TV-14,"Rushing to pay off a loan shark, a young man breaks into a bungalow to steal the cash, unprepared for the dog standing guard – or the trouble inside.",Comedies, Dramas, International Movies,93
s3539,Movie,Elena,"Brazil, United States",1/9/2019,2012,TV-MA,"In this documentary, the director remembers a sister who left behind her life under Brazil’s dictatorship and moved to New York with dreams of acting.",Documentaries, International Movies, International Movies,81
s3540,TV Show,Loo Loo Kids: Johny & Friends Musical Adventures,"Brazil, United States",1/9/2019,2016,TV-Y,"Music-loving baby Johny goes on dance-filled adventures with his family, friends and adorable critters in this colorful, animated preschooler series.",Kids' TV, International Movies, International Movies,750
s3541,TV Show,Moving Art,United States,1/9/2019,2018,TV-G,"Experience nature's art as filmmaker Louie Schwartzberg highlights the beauty that lurks in oceans, forests, deserts and flowers.",Docuseries, Science & Nature TV, International Movies,2250
s3542,TV Show,Naruto,Japan,1/9/2019,2006,TV-14,"Guided by the spirit demon within him, orphaned Naruto learns to harness his powers as a ninja in this anime adventure series.",Anime Series, International TV Shows, International Movies,6750
s3543,Movie,Olmo & the Seagull,"Denmark, Brazil, France, Portugal, Sweden",1/9/2019,2014,TV-MA,A pregnancy forces an actress out of her latest play and into a difficult confrontation with her own rapidly transforming reflection.,Dramas, Independent Movies, International Movies,82
s3544,TV Show,Serial Killer with Piers Morgan,United Kingdom,1/9/2019,2018,TV-14,"Through intense prison interviews, Piers Morgan revisits the crimes of three convicted serial killers and learns more about their motives.",British TV Shows, Crime TV Shows, Docuseries,750
s3545,Movie,Spookley the Square Pumpkin,United States,1/9/2019,2004,G,"When a storm terrorizes his patch, a pumpkin cast out for his shape must step up to use his smarts to save the day – and to prove himself.",Children & Family Movies, Crime TV Shows, Docuseries,47
s3546,Movie,Uncle Naji in UAE,United Arab Emirates,1/9/2019,2019,TV-14,"Two young Yemeni business partners decide to go on vacation in the UAE with a few local friends, but their fun trip soon turns terrifying.",Comedies, International Movies, Docuseries,95
s3547,TV Show,Luo Bao Bei,"China, United Kingdom",31-08-2019,2018,TV-Y,"A bright and spirited seven-year-old girl uses her vivid, dreamlike imagination to navigate everyday adventures alongside her real and imaginary BFFs.",British TV Shows, Kids' TV, Docuseries,750
s3548,Movie,Back to School,"China, United Kingdom",30-08-2019,2019,TV-MA,"Eager to flaunt their success in front of old bullies and teenage crushes, two best friends spend a wild night at their middle school reunion.",Comedies, International Movies, Docuseries,84
s3549,Movie,Feo pero sabroso,Colombia,30-08-2019,2018,TV-MA,"When an unattractive man gets engaged to a beautiful woman, their families oppose the union and the priest set to perform the ceremony is kidnapped.",Comedies, International Movies, Docuseries,91
s3550,Movie,Mi amigo Alexis,Chile,30-08-2019,2019,TV-PG,"When a young soccer fan and his idol forge an unexpected friendship, the connection teaches them both lessons about life and their love of the game.",Children & Family Movies, Comedies, Dramas,102
s3551,TV Show,Styling Hollywood,Chile,30-08-2019,2019,TV-14,"Whether styling superstars or elevating A-list homes, couple Jason Bolden and Adair Curtis of JSN Studio connect famous clientele with the chicest looks.",Reality TV, Comedies, Dramas,750
s3552,TV Show,The Dark Crystal: Age of Resistance,"United Kingdom, United States",30-08-2019,2019,TV-PG,"As power-hungry overlords drain life from the planet Thra, a group of brave Gelfling unite on a quest to save their world and fight off the darkness.",TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy,750
s3553,TV Show,The Good Bandit,Colombia,30-08-2019,2018,TV-MA,"A near-death experience spurs a feared drug lord to leave behind his life of crime and infidelity, to the disbelief of everyone close to him.",Crime TV Shows, International TV Shows, Spanish-Language TV Shows,750
s3554,TV Show,True and the Rainbow Kingdom,"United States, Canada",30-08-2019,2019,TV-Y,"When something's wrong in the Rainbow Kingdom, bighearted guardian True and her best friend, Bartleby, are there to grant wishes and save the day.",Kids' TV, International TV Shows, Spanish-Language TV Shows,2250
s3555,Movie,Unbridled,Spain,30-08-2019,2018,TV-MA,"Desperate to keep her husband’s secret, a devoted politician’s wife struggles to stave off threats that could ruin their promising new life.",International Movies, Thrillers, Spanish-Language TV Shows,100
s3556,Movie,Falling Inn Love,United States,29-08-2019,2019,TV-PG,"When a San Francisco exec wins a New Zealand inn, she ditches city life to remodel and flip the rustic property with help from a handsome contractor.",Comedies, Romantic Movies, Spanish-Language TV Shows,98
s3557,Movie,Kardec,Brazil,29-08-2019,2019,TV-14,"In Catholic 19th-century France, professor Léon Rivail attends a séance and is moved to found spiritism, putting him in the authorities' sights.",Dramas, Faith & Spirituality, International Movies,110
s3558,Movie,Travis Scott: Look Mom I Can Fly,United States,28-08-2019,2019,TV-MA,"While crafting his Grammy-nominated album ""Astroworld,"" Travis Scott juggles controversy, fatherhood and career highs in this intimate documentary.",Documentaries, Music & Musicals, International Movies,85
s3559,TV Show,Million Pound Menu,United Kingdom,27-08-2019,2019,TV-MA,Next-gen restaurateurs get the chance to open their own pop-up eateries to impress the paying public – and a panel of discerning U.K. investors.,British TV Shows, International TV Shows, Reality TV,1500
s3560,Movie,Dave Chappelle: Sticks & Stones,United States,26-08-2019,2019,TV-MA,"Dave Chappelle takes on gun culture, the opioid crisis and the tidal wave of celebrity scandals in a defiant stand-up special filmed in Atlanta.",Stand-Up Comedy, International TV Shows, Reality TV,66
s3561,Movie,Drink Drank Drunk,Hong Kong,24-08-2019,2016,TV-MA,"Too hungover to report as a witness in a criminal trial the day after his birthday party, a young man and his pals do some unexpected soul-searching.",Comedies, International Movies, Reality TV,92
s3562,TV Show,13 Reasons Why: Beyond the Reasons,United States,23-08-2019,2019,TV-MA,"Cast members, writers, producers and mental health professionals discuss some of the difficult issues and themes explored in ""13 Reasons Why.""",Crime TV Shows, Docuseries, Reality TV,2250
